Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Forschungskolloquium für Doktoranden der Dermatologie,DER18003,Seminar,Pal Johansen,English,Forschungskolloquium für Doktoranden der Dermatologie,N/A,N/A,N/A,N/A
Data analysis for medical research using R,BST005,Exercise Group,"Ulrike Held, Monika Karin Hebeisen",German,Data analysis for medical research using R,N/A,N/A,N/A,N/A
Differentialdiagnose und Pathophysiologie der ophthalmologischen,VorderabschnittserkrankungenOPTH001,Exercise Group,"Claude Kaufmann, Michael Thiel, Frank Bochmann, Philipp Bänninger, Martin Schmid",German,Differentialdiagnose und Pathophysiologie der ophthalmologischen,N/A,N/A,N/A,N/A
Research Seminar in Neuroradiology,NEU19001,Seminar,"Andrea Bink, Lars Michels, Sebastian Winklhofer, Tilman Schubert, Maria Blatow, Zsolt Kulcsar, Athina Pangalu",English,Research Seminar in Neuroradiology,Wednesday,Afternoon,12,13
PINA-Seminar,PED20002,Seminar,"Alexander Möller, Alice Köhli",German,PINA-Seminar,Thursday,Afternoon,12,13
Schnittbildgebung des Bewegungsapparates,CHIR2001,Seminar,"Reto Sutter, Nadja Farshad-Amacker, Benjamin Fritz, Veronika Zubler, Christoph Stern",German,Schnittbildgebung des Bewegungsapparates,N/A,N/A,N/A,N/A
"Arbeiten im Laboratorium, Experimentelle Mikrobiologie",MIK0M120,Exercise Group,"Hubert Hilbi, Peter Sander",German,"Arbeiten im Laboratorium, Experimentelle Mikrobiologie",N/A,N/A,N/A,N/A
Academic Scientific Writing,PED20004,Other,Matthias Baumgartner,English,Academic Scientific Writing,N/A,N/A,N/A,N/A
Fortbildung EEG/Epileptologie/Schlaf,PED21001,Seminar,"Georgia Ramantani, Bernhard Schmitt, Bigna Bölsterli Heinzle, Sarah Elisabeth Bürki",German,Fortbildung EEG/Epileptologie/Schlaf,N/A,N/A,N/A,N/A
Aktuelle Themen aus der Neuropädiatrie,PED20003,Course,"Georgia Ramantani, Annette Hackenberg",German,Aktuelle Themen aus der Neuropädiatrie,N/A,N/A,N/A,N/A
iPSC Seminar,IRM20001,Seminar,"Ruxandra Bachmann-Gagescu, Edna Grünblatt, Christian Tackenberg",German,iPSC Seminar,N/A,N/A,N/A,N/A
Journalclub Entwicklungspädiatrie Universitäts-Kinderspital Zürich &amp; Marie,KindPED21002,Seminar,"Oskar Gian Jenni, Flavia Wehrle, Patricia Lannen",German,Journalclub Entwicklungspädiatrie Universitäts-Kinderspital Zürich &amp; Marie,N/A,N/A,N/A,N/A
Research Updates in Biomedical Image Analysis,BMT21001,Seminar,Bjoern Menze,English,Research Updates in Biomedical Image Analysis,N/A,N/A,N/A,N/A
Data science for dermatological research,DER21001,Exercise Group,"Pal Johansen, Phil Cheng, Patrick William Turko",English,Data science for dermatological research,N/A,N/A,N/A,N/A
Clinical Skills Training,EST0M002,Exercise Group,"Eva Achermann, Gurpreet Anand, Elisabeth Bandi-Ott, Barbara Bass, Sandra Blumhardt, Thomas Böni, Urs Bürgi, Ulrike Ehlers, Patricia Fodor, Sonia Frick, Claudia Grawe, Thomas Herren, Josef Holtz, Alice Köhli, Irene Laube, Barbara Maria Lienhardt Nobbe, Georg Mang, Michael Dieter Reinehr, Dieter Scholtze, Vladimir Sibalic, Gunda Siemssen, Giorgio Tamborrini, Marcel Weber, Nic Zerkiebel",German,Clinical Skills Training,N/A,N/A,N/A,N/A
Schreibdidaktischer Workshop A - Vorbereiten der medizinischen Masterarbeit,MASWA001,Seminar,Philipp Mayer,German,Schreibdidaktischer Workshop A - Vorbereiten der medizinischen Masterarbeit,N/A,N/A,N/A,N/A
Schreibdidaktischer Workshop B - Schreiben der medizinischen Masterarbeit,MASWB002,Seminar,Philipp Mayer,German,Schreibdidaktischer Workshop B - Schreiben der medizinischen Masterarbeit,N/A,N/A,N/A,N/A
Schreibdidaktischer Workshop C - Überarbeiten der medizinischen Masterarbeit,MASWC003,Seminar,Philipp Mayer,German,Schreibdidaktischer Workshop C - Überarbeiten der medizinischen Masterarbeit,N/A,N/A,N/A,N/A
Pathophysiologie der Gefässe,CHI21001,Course,Jaroslav Pelisek,German,Pathophysiologie der Gefässe,N/A,N/A,N/A,N/A
Methods &amp; Models for fMRI data analysis,BMT19003,Course,"Klaas Enno Stephan, Jakob Heinzle, Sandra Iglesias",German,Methods &amp; Models for fMRI data analysis,Tuesday,Morning,8,12
"Hands-on Urologie: Einführung in die urologische Sonographie, Katheterisierung und",VisiteURO21001,Exercise Group,"Räto Thomas Strebel, Fabienne Lehner, Silvan Sigg",German,"Hands-on Urologie: Einführung in die urologische Sonographie, Katheterisierung und",N/A,N/A,N/A,N/A
Einführung in die Neuroradiologische Bildanalyse anhand von Fallbeispielen (email-,RAD20001,Seminar,Andrea Bink,German,Einführung in die Neuroradiologische Bildanalyse anhand von Fallbeispielen (email-,N/A,N/A,N/A,N/A
"Neuroimaging Blockkurs (Neuroscience Center Zurich, ZNZ)",NEU18001,Colloquium,"Lars Michels, Daniel Nanz, Ruth Tuura O'Gorman, Philipp Stämpfli, Roger Lüchinger, Julia Reinhardt, Oana Georgiana Rus-Oswald",German,"Neuroimaging Blockkurs (Neuroscience Center Zurich, ZNZ)",N/A,N/A,N/A,N/A
Assistenten/Studierenden Kolloquium Allergologie,DER21002,Seminar,Barbara Ballmer-Weber,German,Assistenten/Studierenden Kolloquium Allergologie,N/A,N/A,N/A,N/A
Klinisch-dermatopathologische Fallbesprechungen,DER21003,Seminar,Antonio Cozzio,German,Klinisch-dermatopathologische Fallbesprechungen,N/A,N/A,N/A,N/A
Translationelle Dermatologie und Forschungskolloquium,DER21004,Seminar,"Antonio Cozzio, Nikolaus Wagner",German,Translationelle Dermatologie und Forschungskolloquium,N/A,N/A,N/A,N/A
"Assistenten/Studierenden-Kolloquium II Dermatologie, Venerologie, Allergologie",DER21005,Seminar,"Barbara Ballmer-Weber, Antonio Cozzio, Nikolaus Wagner",German,"Assistenten/Studierenden-Kolloquium II Dermatologie, Venerologie, Allergologie",N/A,N/A,N/A,N/A
"Assistenten/Studierenden-Kolloquium I Dermatologie, Venerologie",DER21006,Seminar,Antonio Cozzio,German,"Assistenten/Studierenden-Kolloquium I Dermatologie, Venerologie",N/A,N/A,N/A,N/A
Klinische Aspekte Dermatologie/Allergologie für Studierende der Medizin,DER21007,Seminar,"Barbara Ballmer-Weber, Antonio Cozzio, Nikolaus Wagner",German,Klinische Aspekte Dermatologie/Allergologie für Studierende der Medizin und,N/A,N/A,N/A,N/A
Grundlagen der pädiatrischen und neonatologischen Intensivmedizin,PED21003,Seminar,"Cornelia Franziska Hagmann, Barbara Brotschi Aufdenblatten, Janet-Fiona Kelly, Luregn Schlapbach, Dimitris Siabalis","German, English",Grundlagen der pädiatrischen und neonatologischen Intensivmedizin,N/A,N/A,N/A,N/A
Angewandte Physiologie anhand kinderanästhesiologischer Fallbeispiele,PED22001,Seminar,"Achim Johannes Schmitz, Mital Dave, Jörg Thomas, Christian Peter Both",German,Angewandte Physiologie anhand kinderanästhesiologischer Fallbeispiele,N/A,N/A,N/A,N/A
Hybridbildgebung: Vom Bild zum Befund,RAD22001,Exercise Group,"Gustav von Schulthess, Irene A. Burger, Ronny Ralf Büchel, Lars Husmann, Martin Hüllner, David Kenkel, Michael Andreas Messerli, Aju Pazhenkottil, Stephan Martin Beintner-Skawran, Andreas Giannopoulos, Cäcilia Elisabeth Mader, Alexander Maurer",English,Hybridbildgebung: Vom Bild zum Befund,N/A,N/A,N/A,N/A
BioEntrepreneurship &amp; Innovation: Module A - Kickoff,IRM18007,Other,"Simon Hoerstrup, Roger M. Nitsch, Andreea-Loredana Cretu",English,BioEntrepreneurship &amp; Innovation (BEI) Program: Module A - Beginners,N/A,N/A,N/A,N/A
Dermatochirurgische Fortbildung für UnterassistenInnen,DER22001,Seminar,Christian Greis,German,Dermatochirurgische Fortbildung für UnterassistenInnen,N/A,N/A,N/A,N/A
BioEntrepreneurship &amp; Innovation: Module C - Best Practice Case Studies,IRM18009,Other,"Simon Hoerstrup, Roger M. Nitsch, Elvira Haas, Ruslan Rust",German,BioEntrepreneurship &amp; Innovation (BEI) Program: Module C - Best Practice Case,Tuesday,Afternoon,13,17
Nuclear and Particle Physics I,PHY211.1,Course,Lea Caminada,German,PHY 211 Nuclear and Particle Physics  I,Wednesday,Morning,10,12
MCM1: Chiropractic Technique 1a – Lecture and Practical,CHMCM2HS,Course,"Werner Michael Heller, Marc Veenemans, Urs Beat Zahner","German, English","Chiropractic Courses MCM1a: Chiropractic Technique, NMS Diagnosis, Diagnostic",N/A,N/A,N/A,N/A
MCM1: Diagnostic Imaging 1a – Lecture and Practical,CHMCM4HS,Course,Medizinische Fakultät N.N.-Dozent,English,"Chiropractic Courses MCM1a: Chiropractic Technique, NMS Diagnosis, Diagnostic",N/A,N/A,N/A,N/A
MCM1: Neuromusculoskeletal Diagnosis 1a- Lecture,CPPRA108,Course,Mirjam Baechler,German,"Chiropractic Courses MCM1a: Chiropractic Technique, NMS Diagnosis, Diagnostic",N/A,N/A,N/A,N/A
MCM2a: Active Rehabilitation 2a – Lecture and Practical,CPPRA201,Course,Eveline Della Casa,English,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Adjunctive Therapies 2a – Practical,CPPRA202,Exercise Group,Inga Daniela Paravicini Bürgi,"English, German","Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Chiropractic Technique 2a – Lecture and Practical,CPPRA203,Course,"Patricia M. Schaller, Marc Veenemans, Urs Beat Zahner","German, English","Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
DE.S440.3 Literaturwissenschaft 2,360x440a,PHZH SEK I Module,Ursula Amrein,German,DE.S440 Literaturwissenschaft 2,Thursday,Morning,10,12
DE.S440.4 Literaturwissenschaft 2,360x440a,PHZH SEK I Module,Thomas Forrer,German,DE.S440 Literaturwissenschaft 2,Thursday,Morning,10,12
"FR.S410.1 Linguistique française I, Groupe 1",390x410a,PHZH SEK I Module,Harald Völker,French,FR.S410 Linguistique française I,Monday,Morning,8,9
"FR.S410.2 Linguistique française I, Groupe 2",390x410a,PHZH SEK I Module,Harald Völker,French,FR.S410 Linguistique française I,Monday,Morning,10,12
Analysis and Management of Biological Populations,UWW230,Block Course,"Seyfi Arpat Ozgul, Dennis Marinus Hansen, Christoph Küffer, Benedikt Schmidt",English,UWW 230 Analysis and Management of Biological Populations,Wednesday,Morning,9,17
Master Thesis in Interdisciplinary Brain Sciences,IDB500,Student Work,Math.-naturwiss. Fakultät N.N.-Dozent,English,IDB 500 Master Thesis in Interdisciplinary Brain Sciences,N/A,N/A,N/A,N/A
Master Thesis Exam Interdisciplinary Brain Sciences,IDB501,Examination,Math.-naturwiss. Fakultät N.N.-Dozent,English,IDB 501 Master Thesis Exam Interdisciplinary Brain Sciences,N/A,N/A,N/A,N/A
Internship in Company or Clinic,IDB520,Practical Training,Math.-naturwiss. Fakultät N.N.-Dozent,English,IDB 520 Internship in Company or Clinic,N/A,N/A,N/A,N/A
Einführung in die Neuere deutsche Literaturwissenschaft: Begleitseminar 1,360-104a,Seminar,Thorben Päthe,German,Introduction to Modern German Literature,Tuesday,Morning,10,12
Einführung in die Neuere deutsche Literaturwissenschaft: Begleitseminar 2,360-104a,Seminar,Daniel Müller Nielaba,German,Introduction to Modern German Literature,Friday,Afternoon,14,15
Einführung in die Neuere deutsche Literaturwissenschaft: Begleitseminar 3,360-104a,Seminar,Anatol Jonas Heller,German,Introduction to Modern German Literature,Wednesday,Afternoon,14,15
Einführung in die Neuere deutsche Literaturwissenschaft: Begleitseminar 4,360-104a,Seminar,Salomé Antonia Meier,German,Introduction to Modern German Literature,Wednesday,Morning,10,12
Einführung in die Neuere deutsche Literaturwissenschaft: Begleitseminar 5,360-104a,Seminar,Shantala Dominique Hummler,German,Introduction to Modern German Literature,Monday,Afternoon,14,15
Colloquium Phonetics and Speech Sciences,520G601a,Colloquium,"Volker Dellwo, Nathalie Régine Giroud Rickenbacher",English,Colloquium Phonetics and Speech Sciences,Wednesday,Afternoon,12,13
Colloquium Computational Linguistics,520G602a,Colloquium,Martin Volk,English,Colloquium Computational Linguistics,N/A,N/A,N/A,N/A
Natural Language Processing Reading Group,520G607a,Other,Rico Sennrich,English,Natural Language Processing Reading Group,Thursday,Afternoon,16,17
Phonetics and Speech Sciences Reading Group,520G610a,Other,Volker Dellwo,English,Phonetics and Speech Sciences Reading Group,Wednesday,Morning,10,11
Kolloquium: Aktuelle Forschungsfragen,760G303a,Colloquium,"Inga Mai Groote, Laurenz Lütteken",German,Kolloquium: Aktuelle Forschungsfragen,Wednesday,Evening,18,20
Kulturanalytisches Forschungskolloquium Doktorat,380G302a,Colloquium,Christine Suzanne Lötscher,"German, English",PhD Research Colloquium Cultural Analysis,N/A,N/A,N/A,N/A
MCM2a: Diagnostic Imaging 2a – Lecture and Practical,CPPRA205,Course,N/A,English,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Neuromusculoskeletal Diagnosis 2a – Lecture and Practical,CPPRA207,Course,Christoph Gorbach,German,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Radiography Practice 2a – Lecture and Practical,CPPRA208,Course,"Tobias Reckling, Sandra Schoch",German,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Advanced Chiro Diagnosis und Technique: Workshop,CPPRA210,Course,"Mirjam Baechler, Mette Hobaek Siegenthaler, Yann Le Clech","German, English","Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Current Topics in Clinical Chiropractic &amp; Clinical Problem Solving,CPPRA223,Course,Mirjam Baechler,English,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
MCM2a: Introduction to Clinical Practice,CPPRA221,Course,Daniel Mühlemann,German,"Chiropractic Courses MCM2a: Chiro Tech, NMS Diagnosis, Clin. Problem Solving,",N/A,N/A,N/A,N/A
Muskuloskelettale Radiologie für Chiropraktik-Studenten,CPCTC004,Other,"Reto Sutter, Benjamin Fritz, Christoph Stern",German,Muskuloskelettale Radiologie für Chiropraktik-Studenten,N/A,N/A,N/A,N/A
Hospital Rotation,CPWSJ001,Practical Training,Daniel Mühlemann,German,Hospital Rotation,N/A,N/A,N/A,N/A
Chiropractic Teaching Clinic,CPCTC002,Seminar,"Daniel Mühlemann, Patricia M. Schaller, Urs Beat Zahner",German,"MCM3: Chiropractic Teaching Clinic, Clinical Workshops, Tutorials &amp; Lectures",N/A,N/A,N/A,N/A
"Clinical Workshops, Tutorials and Lectur",CPCWT003,Seminar,"Daniel Mühlemann, Patricia M. Schaller, Urs Beat Zahner",German,"MCM3: Chiropractic Teaching Clinic, Clinical Workshops, Tutorials &amp; Lectures",N/A,N/A,N/A,N/A
Forschungskolloquium Chiropraktische Medizin,CPCTC004,Colloquium,"Petra Schweinhardt, Michael Meier",English,"MCM3: Chiropractic Teaching Clinic, Clinical Workshops, Tutorials &amp; Lectures",N/A,N/A,N/A,N/A
Approaches and ways of legal thinking,W1RA_30,Course,Bianka Dörr Bühlmann,English,Approaches and ways of legal thinking,Thursday,Afternoon,12,16
Introduction to the medical and health care law,W1RI_30,Course,Julian Peter Anias Mausbach,English,Introduction to the medical and health care law,Wednesday,Morning,9,17
IBME Research Colloquium in Biomedical Ethics,22BE_002,Seminar,"Nikola Biller-Andorno, Roberto Luis Andorno, Settimio Monteverde",English,IBME Research Colloquium in Biomedical Ethics,Thursday,Morning,10,11
Foundations of Biomedical Ethics,22BE_004,Seminar,"Nikola Biller-Andorno, Holger Baumann",English,Foundations of Biomedical Ethics,Thursday,Morning,10,11
Winning the publication game,22CR_505,Seminar,Juergen Barth,English,Winning the publication game,Friday,Morning,9,17
Clinical Biostatistics (Vorlesung und Übung),22CL_002,Lecture with Practical Exercises,"Leonhard Held, Stefanie Noelle von Felten",English,Clinical Biostatistics,Thursday,Morning,10,12
Advanced Medical Research Methods,22CL_004,Lecture with Practical Exercises,"Milo Alan Puhan, Miquel Serra Burriel, Henock Gebremedhin Yebyo",English,Advanced Medical Research Methods,Tuesday,Afternoon,13,16
Cinema in the Time of the Anthropocene – ein Doktoratsworkshop mit Jennifer Fay,255G307a,Other,Jennifer Mora Fay,English,Cinema in the Time of the Anthropocene,Friday,Evening,19,23
Forschungskolloquium,255G301a,Colloquium,"Fabienne Liptay, Volker Pantenburg, Daniel Johannes Wiegand","German, English",Research Colloquium,Wednesday,Evening,18,20
Formal Approaches to Some Epistemological Problems,160G130a,Seminar,Philippe Colo,English,Formal Approaches to Some Epistemological Problems,Thursday,Morning,9,17
"Interuniversitäres Kolloquium Theoretische Philosophie: Begriffe, Ideen, Universalien",160G125a,Colloquium,Anne Meylan,"German, English","Inter-University Colloquium Theoretical Philosophy: Concepts, Ideas, Universals",N/A,N/A,N/A,N/A
Grundlagenwissen der Kunstgeschichte Ostasiens,642-001a,Exercise Group,"Anna Elisabeth Herren, Isabelle Céline Leemann","German, English",Introduction to East Asian Art History,Wednesday,Afternoon,14,15
Methoden und Hilfsmittel in der Kunstgeschichte Ostasiens,642-002a,Exercise Group,Isabelle Céline Leemann,"German, English",Methods and Techniques in the Study of East Asian Art History,Friday,Afternoon,14,15
Externes Berufspraktikum MA MAA 3 ECTS,640j702a,Practical Training,Philosophische Fakultät N.N.-Dozent,German,Professional Traineeship MA MAA 3 ECTS,N/A,N/A,N/A,N/A
Externes Berufspraktikum MA Archäologien 3 ECTS,640j703a,Practical Training,Philosophische Fakultät N.N.-Dozent,German,Professional Traineeship MA Archaeologies 3 ECTS,N/A,N/A,N/A,N/A
Introduction to Epidemiology,22CL_001,Course,"Milo Alan Puhan, Viktor von Wyl, Sabine Rohrmann, Anja Frei, Katharina Kusejko, Thomas Radtke, Sarah Haile",English,Introduction to Epidemiology,Monday,Morning,9,17
Deutschschweizer Doktorierendenkolloquium 2023,226G812a,Colloquium,N/A,German,Focus Swiss-German Doctoral Colloquium 2023: From Generic Competencies to,Thursday,Afternoon,15,20
Patronage and Gender in Korean Art,642-505a,Seminar,Maya Kerstin Hyun Stiller,"German, English",Word and Image in East Asian Art,N/A,N/A,N/A,N/A
Propädeutikum Kunstgeschichte - Gruppe 5 Würsten,640-001a,Seminar,Simon Wuersten,German,Propadeuticum,Tuesday,Afternoon,14,15
Propädeutikum Kunstgeschichte - Tutorat 5,640-001a,Tutorial,N/A,German,Propadeuticum,Thursday,Morning,10,12
Rom: Kunst und Kultur 4.-9. Jh.,640j034a,Course,Carola Jäggi,German,Rome: Art und Culture 4th-9th cent.,Thursday,Afternoon,16,18
Rom: Kunst und Kultur 4.-9. Jh.,640j043a,Field Trip,"Carola Jäggi, Katja Monika Gertrud Schröck",German,Excursion: Rom,N/A,N/A,N/A,N/A
Colloque pour Doctorant-e-s en Littérature française du Moyen Âge,390G507a,Colloquium,Richard Trachsler,French,Postgraduate Seminar in French Medieval Literature,Wednesday,Evening,18,19
Colloque de recherche,390G511a,Colloquium,"Thomas Klinkert, Ursula Bähler",French,Research Colloquium,N/A,N/A,N/A,N/A
Svjatlana Aleksievič/Svetlana Aleksievič: Stimmensammeln,480j001a,Seminar,"Sylvia Sasse, Philine Bickhardt",German,Svjatlana Aleksievich/Svetlana Aleksievich: Collection of Voices,Thursday,Afternoon,14,15
Ökologische Literaturwissenschaft,480j002a,Seminar,Philipp Christian Kohl,German,Ecological Literary Studies,Thursday,Afternoon,12,14
Sprachvertiefung: Interkomprehension Ukrainisch - Russisch,480j003a,Language Course,"Margaryta Korshun, Anna Möhl","Russian, Ukrainian",Language Immersion: Intercomprehension Ukrainian - Russian,Monday,Afternoon,14,15
