Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module
Introduction to Social Science Statistics,240G912a,Seminar,Sebastian Schnettler,English,Basic Social Science Statistics
"Biology, Evolution, and Ecology of Marine Mammals",BIO340,Course,Michael Krützen,English,"BIO 340 Biology, Evolution, and Ecology of Marine Mammals"
Next-generation Sequencing 2 - Continuation Course: Transcriptomes and Biological,InterpretationBIO634,Other,Deepak Kumar Tanwar,English,BIO 634 Next-generation Sequencing 2 - Continuation Course: Transcriptomes and
Retraite für Doktorierende,600G140a,Other,Simon Teuscher,German,Retreat for Doctoral Students
Research Seminar in Chemical Biology,CHE815.1,Seminar,Pablo Marcelo Rivera Fuentes,English,CHE 815 Research Seminar in Chemical Biology
Short Internship: Kompetenzzentrum für Young Creative Writing (Partner Institution:,440i515,Practical Training,Nathalie Marina Meyer,"German, English",Short Internship: Mitarbeit im Kompetenzzentrum für Young Creative Writing (Partner
Short Internships: Manuscripts and Monks on Wikipedia (Partner Institution:,440i516,Practical Training,Nathalie Marina Meyer,"German, English",Short Internships: Manuscripts and Monks on Wikipedia (Partner Institution:
Korrespondenzanalyse,240i516a,Seminar,Jörg Blasius,German,Correspondence Analysis
Die Doktorarbeit – frei geschrieben – gewusst wie!,640G328a,Other,Rahel Meier,German,The Doctoral Thesis – Freely Written – Know How!
Classification of complex simple Lie algebras,MAT584,Seminar,Bangxin Wang,English,MAT 584 Classification of complex simple Lie algebras
Implementation Science in Health Care,22CR_008,Seminar,N/A,German,Implementation Science in Health Care
Qualitative Forschungsmethoden / Mixed Methods,Forschungsmethoden,Seminar,André Fringer,"German, English",Qualitative Forschungsmethoden / Mixed Methods
Short Internship: Englischsprachige Bücher einer hist. Kinderbuchsammlung (Partner,440i517,Practical Training,Nathalie Marina Meyer,"German, English",Short Internship: Englischsprachige Bücher einer hist. Kinderbuchsammlung (Partner
Excursion - London: The Modern Metropolis,440i009,Field Trip,Barbara Straumann,English,Excursion - London: The Modern Metropolis
Principles of geology for paleobiologists,BIO276,Lecture with Practical Exercises,Christian Klug,English,BIO 276 Principles of geology for paleobiologists
Eine praktische Einführung in die Forschung neuronaler Entwicklungsstörungen,200i202d,Seminar,Nicolas Oliver Langer,German,A hands-on introduction to research of neurodevelopmental disorders
Short Internship: Designing Brave New World Activities (Partner Institution: Aldous Huxlex,440i518,Practical Training,Nathalie Marina Meyer,"English, German",Short Internship: Designing Brave New World Activities (Partner Institution: Aldous
"Bachelorarbeit ""Angewandte Teamforschung"" (G44)",200-BAa,Student Work,Jan B. Schmutz-Henestrosa,German,Bachelor's Thesis
"Masterarbeit ""Angewandte Teamforschung"" (G44)",200-MAa,Student Work,Jan B. Schmutz-Henestrosa,German,Master's Thesis
"Masterprüfung ""Angewandte Teamforschung"" (G44)",200-909a,Independent Study,Jan B. Schmutz-Henestrosa,German,Master's Exam
"Masterarbeitsgruppe ""Angewandte Teamforschung"" (G44)",200-901a,Exercise Group,Jan B. Schmutz-Henestrosa,German,Master's Working Group 1
"Forschungskolloquium ""Angewandte Teamforschung"" (G44)",200-902a,Colloquium,Jan B. Schmutz-Henestrosa,German,Research Colloquium 1
Autocratic Regimes,615-014a,Seminar,Maria Belen Gonzalez,English,Current Issues of Political Sciences (Seminar)
Practical Application of Chlorophyll Fluorescence Analysis,PPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,Scientific Writing II
Scientific Presentation Practice,BIOGPPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,Scientific Presentation Practice
International Summer School on Alpine Plant Life,BIOGPPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,International Summer School on Alpine Plant Life
Managing your Publication Workflow and your Open Data,BIOGPPS,Other,Melanie Paschke,German,Managing your Publication Workflow and your Open Data
Advanced data management and manipulation using R,BIOGPPS,Other,Jan Wunder,German,Advanced data management and manipulation using R
Reporting using R. Markdown &amp; Shiny,BIOGPPS,Other,Jan Wunder,German,Reporting using R. Markdown &amp; Shiny
Communicating Science,BIOGPPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,Communicating Science
Evidence-based Policy Making,BIOGPPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,Evidence-based Policy Making
Praktikum für Nebenfachstudierende,PHY102.1,Practical Training,Katharina Müller,German,PHY 102 Physics Lab for Minor Students
Interdisziplinäres Forschungsseminar Spiritual Care (FS23),25SF008,Seminar,Simon Peng-Keller,German,Interdisziplinäres Forschungsseminar Spiritual Care (FS23)
Research in Orthopedic Computer Science,BME646,Seminar,Philipp Fürnstahl,English,BME 646 Research in Orthopedic Computer Science
Literature Seminar on Small Animal Reproction,FWB94,Seminar,Sebastian Patrick Arlt,German,Literature Seminar on Small Animal Reproduction
Behavioral Insights for Policy Design (S),22MO0182,Seminar,Guilherme Lichand,English,Behavioral Insights for Policy Design (S)
Dermatochirurgische Fortbildung für UnterassistenInnen,DER22001,Seminar,Christian Greis,German,Dermatochirurgische Fortbildung für UnterassistenInnen
Polytrauma Kurs / Schwerverletztenversorgung,Kurs,Exercise Group,Roman Pfeifer,German,Polytrauma Kurs / Schwerverletztenversorgung
Statistische Modelle mit R,22CR_503,Lecture with Practical Exercises,Christina Ramsenthaler,German,Statistische Modelle mit R
Einstieg ins Ukrainische 2,480i011a,Language Course,Margaryta Korshun,"German, Ukrainian",Introduction to Ukrainian 2
Risk Preferences (S),22MO0183,Seminar,Carlos Alos-Ferrer,English,Risk Preferences (S)
Sustainable management of genetic resources,ESS812.1,Lecture with Practical Exercises,Norman Backhaus,English,ESS 812 Sustainable management of genetic resources
Filmmaking for Scientists,BIOGPPS,Other,Samer Angelone,German,Filmmaking for Scientists
Orchid course,BIOGPPS,Other,Math.-naturwiss. Fakultät N.N.-Dozent,German,Orchid course
Intro to Prog. for Spatial Problems,GEO876.1,Lecture with Practical Exercises,Ross Stuart Purves,German,GEO 876 Introduction to Programming for Spatial Problems
Research-Based (Sports) Economics and Management (S),22MO0184,Seminar,Carlos Gomez Gonzalez,English,Research-Based (Sports) Economics and Management (S)
Introduction to mathematical finance,MAT519.1,Course,Delia Coculescu,English,MAT 519 Introduction to mathematical finance
Exercises Gr.1 Introduction to mathematical finance,MAT519.2,Exercise Group,Delia Coculescu,English,MAT 519 Introduction to mathematical finance
Exercises Gr.2 Introduction to mathematical finance,MAT519.2,Exercise Group,Delia Coculescu,English,MAT 519 Introduction to mathematical finance
"Project „Fresh Ideas for Cancer Care 2.0: Rare Cancer Diseases""",BMWM03,Course,Brigitte Tag,German,"Project „Fresh Ideas for Cancer Care 2.0: Rare Cancer Diseases"""
Labor Markets and Firms in Developing Countries (S),22MO0185,Seminar,Agustina Colonna,English,Labor Markets and Firms in Developing Countries (S)
Thematisches Tutorat: Bedürfnisphilosophie in der Kritischen Theorie / Frankfurter Schule,Theorie,Tutorial,Philosophische Fakultät N.N.-Dozent,German,Topical Tutorial: Critical Theory / Frankfurt School on the philosophy of needs
Thematisches Tutorat: Subjektphilosophie zwischen Existenzialismus und (Post-),Strukturalismus160i526a,Tutorial,Philosophische Fakultät N.N.-Dozent,German,Topical Tutorial: Philosophy of the Subject between Existentialism and
Dialektkurs Ägyptisch,306i042a,Language Course,Natalia Bachour,"English, Arabic",Egyptian-Arabic
Übungen im Personenrecht Gruppe 1-7,60PM6-2,Exercise Group,Walter Boente,German,"Privatrecht I, 2. Teil Pflichtmodul (keine Prüfungsanmeldung)"
Practical training in numerics,MAT820.1,Seminar,Stefan A. Sauter,German,MAT 820 Practical training in numerics
Singles in East Asia: Sociological and Gender Perspectives,290i120a,Exercise Group,Nora Kottmann,English,Singles in East Asia: Sociological and Gender Perspectives
Research Frontiers in Economic History (S),22MO0158,Seminar,Guohui Jiang,English,Research Frontiers in Economic History (S)
Computer-Mediated Communication,440-123a,Seminar,Andrea Sarah Grütter,English,Focus on Variation and Change
"Distributive justice, fairness views, and redistributive policies (S)",2MO0186,Seminar,Simona Stella Sartor,English,"Distributive justice, fairness views, and redistributive policies (S)"
Übungen im Erbrecht Gruppe 1-7,120PM2-6,Exercise Group,Walter Boente,German,"Privatrecht III, 2. Teil Pflichtmodul (keine Prüfungsanmeldung)"
Übungen im Familienrecht Gruppe 1-7,120PM2-5,Exercise Group,Andrea Büchler,German,"Privatrecht III, 2. Teil Pflichtmodul (keine Prüfungsanmeldung)"
Übungen im Sachenrecht Gruppe 1-7,120PM2-4,Exercise Group,Ruth Arnet,German,"Privatrecht III, 2. Teil Pflichtmodul (keine Prüfungsanmeldung)"
Lattice-Based Cryptography,MAT009,Seminar,Simran Sunil Tinani,English,MAT 009 Lattice-Based Cryptography
Formal Approaches to Some Epistemological Problems,160G130a,Seminar,Philippe Colo,English,Formal Approaches to Some Epistemological Problems
Voice training &amp; public speaking skills,K_VTE,Block Course,Rektorat und Univerwaltung N.N.-Dozent,English,Voice training &amp; public speaking skills
Corporate Strategy: Advances in the Study of Corporate Development Activities (S),DOEC1085,Seminar,Wirtschaftswiss. Fakultät N.N.-Dozent,English,Corporate Strategy: Advances in the Study of Corporate Development Activities (S)
Fallbearbeitung im Öffentlichen Recht Gruppe 2,90PM5-1,Student Work,Felix Uhlmann,German,Case Studies in Public Law
Fallbearbeitung im Öffentlichen Recht Gruppe 3,90PM5-1,Student Work,Oliver Diggelmann,German,Case Studies in Public Law
"Gender, Technologie und Umwelt",721i139a,Seminar,Kathrin Eitel,German,"Gender, Technology and Environment"
PhD Seminar II,22CL_007,Seminar,N/A,English,PhD Seminar II
Innosuisse Business Concept Kurs,BCC,Seminar,Eva Maria Hakanson,English,Innosuisse Business Concept Kurs
Characteristic Classes,MAT788,Course,Philippe Antoine Bernard Marie Mathieu,English,MAT 788 Characteristic Classes
Zungen wie von Feuer. Vormoderne Inspirationsmodelle (Teil 2),360-110a,Seminar,N/A,German,Medieval and Early Modern German Literature - Readings and Interpretations
Text- und Erzählanfänge in Mittelalter und Früher Neuzeit (Teil 2),360-110a,Seminar,N/A,German,Medieval and Early Modern German Literature - Readings and Interpretations
Die Erfindung des Sechsten Sinns. Denk- und Erzählexperimente im Mittelalter (Teil 2),360-509a,Seminar,N/A,German,Literary Forms
"QO wân, Wahn, Wahnwitz. Imagination und Wirklichkeit vor 1800 (Fortsetzung)",360-510a,Seminar,N/A,German,Cultural Dimensions
Case Studies in Clinical Biostatistics,22CL_003,Lecture with Practical Exercises,N/A,English,Case Studies in Clinical Biostatistics
How to check your research plan? The Data Protection and Ethics Self- Assessment Tool,DSID0006,Block Course,Markus Christen,English,How to check your research plan? The Data Protection and Ethics Self- Assessment
Interdisciplinary Reading Seminar,DSID0011,Seminar,Florent Thouvenin,English,Interdisciplinary Reading Seminar
DSI: Summer School,DSID0009,Block Course,Markus Christen,English,DSI: Summer School
Value Sensitive Innovation (VSI),DSID0018,Block Course,Ning Wang,English,Value Sensitive Innovation (VSI)
Français A2 : Mise à niveau,_F_MA2,Language Course,Manon Huguenot,French,Français A2 : Mise à niveau
Social Media and Politics,DSID0019,Block Course,Aleksandra Urman,English,Social Media and Politics
Français A1 : Mise à niveau,_F_MA1,Language Course,Manon Huguenot,French,Français A1 : Mise à niveau
Français B1-B2 : Points de vue sur l'actualité,_F_Pv12,Language Course,Manon Huguenot,French,Français B1-B2 : Points de vue sur l'actualité
Digital Sustainability,DSID0020,Block Course,Mario Angst,English,Digital Sustainability
ST Dogmatik: Doktorandenkolloquium,23SD011,Colloquium,Christiane Tietz,German,ST Dogmatik: Doktorandenkolloquium
Der Aufbau von Vorstellungen in MINT Fächern von der Primar- und Sekundarstufe zum,Gymnasium090MINT,Seminar,Kai Niebert,German,Der Aufbau von Vorstellungen in MINT Fächern von der Primar- und Sekundarstufe
Waldarchäologie,683i008a,Practical Training,Philippe Della Casa,German,Kurzpraktikum
QO: Selbstverortung im Forschungskontext (Teil 2),360-514a,Colloquium,Mireille Schnyder,German,Practical Medieval Studies
Colloquium for the Practical Part of the Bachelor Thesis,ESS389.1,Practical Training,Meredith Christine Schuman,German,ESS 389 Practical Part of the Bachelor Thesis
Longitudinale Datenanalyse mit Strukturgleichungsmodellen,200i800h,Seminar,Fridtjof Wilhelm Nussbeck,German,Longitudinal data analysis with structural equation models
Einstieg in die Programmiersprache R,200i575a,Seminar,Denise Kerkhoff,German,Einstieg in die Programmiersprache R
Partially hyperbolic dynamics and related topics III,MAT781DP,Course,Artur Avila,German,MAT 781DP Partially hyperbolic dynamics and related topics III
Books in Exile: TAMIZDAT,480i012a,Seminar,Sylvia Sasse,English,Books in Exile: TAMIZDAT
Sprachaufenthalt,480i013a,Independent Study,N/A,German,Language Stay
Sommerschule,480i014a,Independent Study,N/A,German,Summer School
Advanced Algebraic Topology,MAT705.1,Course,Marco De Renzi,English,MAT 705 Advanced Algebraic Topology
Exercise Advanced Algebraic Topology,MAT705.2,Exercise Group,Marco De Renzi,English,MAT 705 Advanced Algebraic Topology
Forschungsprojektbeitrag,480i501a,Independent Study,N/A,German,Contribution to a Research Project
Beitrag zur Lehre,480i502a,Independent Study,N/A,German,Contribution to Teaching
Slavistik in der Praxis,480i503a,Independent Study,N/A,German,Slavonic Studies in Practice
Sprachaufenthalt,480i504a,Independent Study,N/A,German,Language Stay
Sommerschule,480i505a,Independent Study,N/A,German,Summer School
Proofs from the Book,MAT016,Seminar,Johannes Andreas Schmitt,English,MAT 016 Proofs from the Book
Statistical analysis for experiments (L+E),22MI0037,Lecture with Practical Exercises,Chatchavan Wacharamanotham,English,Statistical analysis for experiments (L+E)
Hexenverfolgung im Spätmittelalter: Forschungsansätze und -methoden (Fortsetzung aus,600-001a,Seminar,N/A,German,Methods and Theories
Oral History in Theorie und Praxis (Fortsetzung aus HS22),600-001a,Seminar,N/A,German,Methods and Theories
Seminar: Empirical Software Engineering (BSc),22BIS021,Seminar,Alberto Bacchelli,English,Seminar: Empirical Software Engineering (BSc)
Seminar: Empirical Software Engineering (MSc),22MIS021,Seminar,Alberto Bacchelli,English,Seminar: Empirical Software Engineering (MSc)
"Planetary Histories: Time, Scale and Methods (Fortsetzung aus HS22)",600-516a,Seminar,N/A,English,Methods and Theories
Ein Basler Söldner in Südostasien. Editionsprojekt zur kolonialen Verflechtungsges.,600-516a,Seminar,N/A,German,Methods and Theories
"Forschungsseminar Lebenslauf und Generationen (Teil 2, Fortsetzung aus HS22)",240-502a,Seminar,Bettina Isengard,German,Research Seminar Life Course and Generations
