Event Name,Event Code,Event Type,Instructor,Course Languages,Component of Module,Weekday,Daytime,Start Time,End Time
Workshop: «Fortsetzung folgt!» Serielles audiovisuelles Erzählen,506i406a,Exercise Group,Brigitte Frizzoni,German,To Be Continued: Popular Seriality,Friday,Afternoon,12,14
Kulturwissenschaftliche Vortragsreihe,506i407a,Colloquium,"Mischa Elias Gallati Zimmermann, Philosophische Fakultät N.N.-Dozent",German,Cultural Studies – Lecture Series,Wednesday,Evening,18,19
Tagung: Alles über Aschenputtel. Arbeit und Coming of Age,506i508a,Independent Study,Christine Suzanne Lötscher,German,Conference Attendance: Everything About Cinderella,Thursday,Morning,9,17
Reaction mechanisms and mechanistic methods in organometallic chemistry,CHE712.1,Course,Thomas Fox,"German, English",CHE 712 Reaction Mechanisms and Mechanistic Methods in Organometallic,Wednesday,Afternoon,12,13
Photochemistry in Synthesis,CHE746.1,Lecture with Practical Exercises,"Jason Philip Holland, Peter Stacko",English,CHE 746 Photochemistry in Synthesis,Thursday,Afternoon,15,17
Polymer Chemistry,CHE716.1,Lecture with Practical Exercises,Dominik Brühwiler,"English, German",CHE 716 Polymer Chemistry,Thursday,Afternoon,13,14
Unusual molecules (and their tales of the unexpected),CHE742.1,Lecture with Practical Exercises,Michal Juricek,English,CHE 742 Unusual molecules (and their tales of the unexpected),Thursday,Morning,10,12
Hydrogen based chemical energy carriers,CHE730.1,Lecture with Practical Exercises,Andreas Borgschulte,"English, German",CHE 730 Hydrogen based chemical energy carriers,Friday,Afternoon,13,14
Introduction to Quantum Chemistry,CHE747.1,Lecture with Practical Exercises,Sandra Erika Luber,English,CHE 747 Introduction to Quantum Chemistry,Monday,Afternoon,13,14
Foundations of Materials Science II,KRI203.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,German,KRI 203 Foundations of Materials Science II,Wednesday,Morning,11,13
"Inorganic Thin Films: Processing, Properties and Applications",KRI208.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,"KRI 208 Inorganic Thin Films: Processing, Properties and Applications",Wednesday,Morning,11,13
Diffraction Physics in Materials Science,KRI209.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 209 Diffraction Physics in Materials Science,Monday,Morning,9,12
Molecular and Structural Biology V: Studying Macromolecules by NMR and EPR,KRI302.1,Course,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 302 Molecular and Structural Biology V: Studying Macromolecules by NMR and,Thursday,Afternoon,15,17
Introduction to Macromolecular Chemistry,KRI303.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 303 Introduction to Macromolecular Chemistry,Tuesday,Morning,9,12
Supramolecular Chemistry,KRI304.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 304 Supramolecular Chemistry,Wednesday,Morning,9,11
Complex Materials II: Structure &amp; Properties,KRI306.1,Lecture with Practical Exercises,Math.-naturwiss. Fakultät N.N.-Dozent,English,KRI 306 Complex Materials II: Structure &amp; Properties,Monday,Morning,7,11
Chemistry &amp; Business Studies II,WCH402.1,Lecture with Practical Exercises,"Stefan Seeger, Celine Büchel, Fabiano Mario Cusmano, Sandro Vicente Olveira",German,WCH 402 Chemistry &amp; Business Studies II,Friday,Morning,8,14
Industrial Internship,WCH403.1,Practical Training,"Stefan Seeger, Sandro Vicente Olveira",German,WCH 403 Industrial Internship,N/A,N/A,N/A,N/A
Chemistry and Business Studies IV,WCH405.1,Lecture with Practical Exercises,"Daniel Siegfried Christen, Sandro Vicente Olveira, Carsten Schaffer",German,WCH 405 Chemistry and Business Studies IV,Tuesday,Afternoon,16,17
UWW 200 Master Thesis,UWW200,Student Work,Claudia Hegglin Braun,English,UWW 200 Master Thesis,Tuesday,Afternoon,15,17
Professional ethics in veterinary medicine,FWB134,Seminar,"Sonja Hartnack Wilhelm, Matthias Eggel",German,Professional ethics in veterinary medicine,N/A,N/A,N/A,N/A
Digitale Bilder und Bildarchive,598-503a,Exercise Group,Monika Dommann,German,History Digitized World,Wednesday,Morning,10,12
Varieties of Economic History,599-504a,Seminar,"Matthieu Leimgruber, Andreas Victor Walser",English,Varieties of Economic History,Wednesday,Morning,10,12
Einführung in quantitative Methode für Historiker/-innen,599i001a,Colloquium,Joel Henri Vincent Floris,German,Introduction to Quantitative Methods for Historians,Thursday,Morning,8,9
Gruppe 01: Macht und Herrschaft,600-007a,Seminar,"Johannes Georg Luther, Frank Schubert",German,Introductory Course I,Tuesday,Morning,10,12
Gruppe 02: Auf den Spuren der Globalisierungen,600-007a,Seminar,"Moe Omiya, Niklaus Andreas Remund","German, English",Introductory Course I,Tuesday,Morning,10,12
Gruppe 03: Handel und Macht,600-007a,Seminar,"Jonas Plüss, Riccardo Enzo Rossi",German,Introductory Course I,Monday,Morning,8,9
Gruppe 01: Schreibübung,600-009a,Exercise Group,Nicole Zellweger,German,Introductory Course II,Friday,Morning,10,12
Gruppe 01: Proseminar 3,600-009a,Seminar,Louisa Hoppe,German,Introductory Course II,Monday,Afternoon,14,15
Gruppe 02: Schreibübung,600-009a,Exercise Group,Andrea Valentina Schweizer,German,Introductory Course II,Monday,Afternoon,16,18
Gruppe 02: Proseminar 3,600-009a,Seminar,Livia Sabina Merz,German,Introductory Course II,Tuesday,Afternoon,14,15
Gruppe 03: Schreibübung,600-009a,Exercise Group,Sabrina Melanie Vogt,German,Introductory Course II,Friday,Morning,10,12
Gruppe 03: Proseminar 3,600-009a,Seminar,Philip Zimmermann,German,Introductory Course II,Thursday,Afternoon,16,18
Gruppe 04: Schreibübung,600-009a,Exercise Group,Marina Lienhard,German,Introductory Course II,Tuesday,Morning,8,9
Gruppe 04: Proseminar 3,600-009a,Seminar,Zoé Louise Camille Kergomard,German,Introductory Course II,Tuesday,Morning,10,12
Gruppe 05: Schreibübung,600-009a,Exercise Group,Svenja Goltermann,German,Introductory Course II,Wednesday,Afternoon,14,15
Gruppe 05: Proseminar 3,600-009a,Seminar,Jonas Simon Gloor,German,Introductory Course II,Friday,Afternoon,14,15
Gruppe 06: Schreibübung,600-009a,Exercise Group,Katharina Böhmer,German,Introductory Course II,Wednesday,Morning,8,9
Gruppe 06: Proseminar 3,600-009a,Seminar,Francisca Loetz,German,Introductory Course II,Tuesday,Afternoon,14,15
Gruppe 07: Schreibübung,600-009a,Exercise Group,Tomislava Kosic,German,Introductory Course II,Thursday,Afternoon,16,18
Gruppe 07: Proseminar 3,600-009a,Seminar,Adrina Marianna Schulz,German,Introductory Course II,Monday,Afternoon,14,15
Gruppe 08: Schreibübung,600-009a,Exercise Group,Gleb Jurievic Albert,German,Introductory Course II,Thursday,Afternoon,12,13
Gruppe 08: Proseminar 3,600-009a,Seminar,Judith Monica Vitale,German,Introductory Course II,Monday,Afternoon,16,18
Gruppe 09: Schreibübung,600-009a,Exercise Group,Marco Vitale,German,Introductory Course II,Monday,Morning,8,9
Gruppe 09: Proseminar 3,600-009a,Seminar,Riccarda Schmid,German,Introductory Course II,Wednesday,Afternoon,14,15
Proseminar: Systematic-theoretical study of religion\s II,53LB000,Proseminar,Rafael Walthert,German,Proseminar STRW: Systematic-theoretical study of religion\s,Monday,Afternoon,12,13
Introductory readings on Islam as religion,56LB013,Tutorial,Christoph Uehlinger,German,RT Introductory readings on Islam as religion,Tuesday,Morning,10,12
"Lecture: ""Christianities"" past and present: a study of religion\s approach",54VL010,Course,Christoph Uehlinger,German,"Basis Module: Religion, Lecture",Thursday,Morning,10,12
Seminar: Religion and sports,53SS012,Seminar,"Rafael Walthert, Loic Manuel Bawidamann",German,STRW BA-Seminar: Religion and sports,Thursday,Afternoon,16,18
VisRel 1: Interpreting images in the Study of Religion\s,57LB003,Exercise Group,"Schirin Cathrine Laura Ghazivakili, Regula Dorothea Zwicky",German,VisRel 1: Interpreting images in the Study of Religion\s,N/A,N/A,N/A,N/A
VisRel 3: Images and texts in the Study of Religion\s,57LB010,Exercise Group,"Schirin Cathrine Laura Ghazivakili, Regula Dorothea Zwicky",German,VisRel 3: Images and texts in the Study of Religion\s,N/A,N/A,N/A,N/A
Basic course: Qualitative interviews,57LB007,Course,Linda Alice Bosshart,German,Methods SWM 2: Qualitative interviews,Monday,Morning,10,12
"Einführung in die Computerlinguistik 2, Tutorat",521-002a,Tutorial,"Lena Ann Jäger, Manfred Klenner",English,Introduction to Computational Linguistics 2,Friday,Afternoon,12,13
"Readings on ""Christianity"" and the Study of Religion\s",54SS034,Seminar,Christoph Uehlinger,German,"HVRW BA-Seminar: Readings on ""Christianity"" and the Study of Religion \s",Friday,Morning,10,12
Seminar: Evangelicalism,55SS014,Seminar,Dorothea Lüddeckens,German,"Advanced Module: Institutions, Associations, Religious Communities, Seminar",Monday,Afternoon,14,15
ME3: Organizational Economics (L),22MO0003,Course,Luis Aguiar,English,ME3: Organizational Economics (L+E),Friday,Morning,10,12
ME3: Organizational Economics (E),22MO0003,Exercise Group,Marita Freimane,English,ME3: Organizational Economics (L+E),Wednesday,Afternoon,14,15
Personal Branding Applications,22BO0063,Seminar,"René Algesheimer, Alessandro Mari",English,Personal Branding Applications (S),Tuesday,Morning,9,18
Research Internship in Systematic Botany,BIO761,Practical Training,"Florian P. Schiestl, Tobias Züst","English, German",BIO 761 Research Internship in Systematic Botany,N/A,N/A,N/A,N/A
Systematics of flowering plants,BIO300,Block Course,Reto Nyffeler,English,BIO 300 Systematics of flowering plants,Monday,Morning,8,17
Vascular plants of the Plateau and Jura,BIO301,Exercise Group,Reto Nyffeler,German,BIO 301 Vascular plants of the Plateau and Jura,Monday,Morning,8,17
Flora of Switzerland: Diversity of the Flowering Plants,BIO304,Block Course,Reto Nyffeler,German,BIO 304 Flora of Switzerland,Monday,Morning,8,17
"Seminar: „So Help Me God""? The Relationship between Religion and Politics in Europe",55LM004b,Seminar,Vanessa Kopplin,German,SWRW MA-Seminar: Contemporary Religion 2,Wednesday,Morning,10,12
Einführung in die Computerlinguistik 2,521-002a,Lecture with Practical Exercises,"Lena Ann Jäger, Manfred Klenner",English,Introduction to Computational Linguistics 2,Wednesday,Afternoon,12,13
Seminar: Raum und Religion,53LM004b,Seminar,Rafael Walthert,German,STRW MA-Seminar: Theories of the Study of religion\s 2,Friday,Morning,10,12
"Mathematische Grundlagen der Computerlinguistik, Tutorat",521-003a,Tutorial,Manfred Klenner,English,Mathematical Foundations of Computational Linguistics,Tuesday,Afternoon,12,13
Mathematische Grundlagen der Computerlinguistik,521-003a,Lecture with Practical Exercises,Manfred Klenner,English,Mathematical Foundations of Computational Linguistics,Monday,Afternoon,14,15
"Independent study: Hinduism, Zoroastrianism and Buddhism in contemporary societies",41LM003,Independent Study,Dorothea Lüddeckens,German,"Hinduism, Zoroastrianism and Buddhism in contemporary societies",N/A,N/A,N/A,N/A
"Independent study: Judaism, Christianity and Islam in contemporary societies",41LM004,Independent Study,Rafael Walthert,German,"Judaism, Christianity and Islam in contemporary societies",N/A,N/A,N/A,N/A
Marketing Analytics (L+E),22BO0064,Lecture with Practical Exercises,"Ellen Margot Löwenberg, Katherine Tiffany Keely Rother",English,Marketing Analytics (L+E),Monday,Morning,9,17
Ethnobotany,BIO231,Course,Caroline Sonja Weckerle,German,BIO 231 Ethnobotany,Tuesday,Morning,10,12
Mathematik II (V) (Mathematics II (L)),22AOEC09,Course,Christiane Barz,German,Mathematik II (V+Ü) (Mathematics II),Monday,Morning,10,12
Mathematik II (Ü) (Mathematics II (E)),22AOEC09,Exercise Group,N/A,German,Mathematik II (V+Ü) (Mathematics II),N/A,N/A,N/A,N/A
Leadership Research (S),22MO0177,Seminar,"Jochen Menges, Mary Monroe Hausfeld",English,Leadership Research (S),Wednesday,Morning,8,9
HVRW Research colloquium: History of religions/Comparative religion,54SF008,Seminar,Christoph Uehlinger,German,HVRW Research colloquium: History of religions/Comparative religion,N/A,N/A,N/A,N/A
SWRW research colloquium: Social scientific study of religions,55SF008,Seminar,Dorothea Lüddeckens,German,SWRW Research colloquium: Social- scientific study of religions,N/A,N/A,N/A,N/A
Research colloquium: Systematic- theoretical study of religion\s,53SF008,Seminar,Rafael Walthert,German,STRW Research colloquium: Systematic- theoretical study of religion\s,N/A,N/A,N/A,N/A
Master’s day 2: Presentation of Master's thesis,58LM002,Other,"Dorothea Lüddeckens, Christoph Uehlinger, Rafael Walthert",German,Master’s day 2: Presentation of Master's thesis,N/A,N/A,N/A,N/A
Independent study: Current theories on society and religion,42LM003,Independent Study,Rafael Walthert,German,Current theories on society and religion,N/A,N/A,N/A,N/A
Independent study: Theories of society and religion in Asia and Middle East,42LM004,Independent Study,Rafael Walthert,German,Theories of society and religion in Asia and Middle East,N/A,N/A,N/A,N/A
Independent study: Debates and challenges in Muslim societies and communities,43LM002,Independent Study,Rafael Walthert,German,Debates and Challenges in Muslim Societies and Communities,N/A,N/A,N/A,N/A
Independent study: Women in Islam,43LM003,Independent Study,Dorothea Lüddeckens,German,Women in Islam,N/A,N/A,N/A,N/A
Independent study: Digital religion,43LM004,Independent Study,Dorothea Lüddeckens,German,Digital religion,N/A,N/A,N/A,N/A
R - a non-technical introduction with applications to Marketing (L),22BO0065,Course,"Luca Giovanni Vittorio Lazzaro, Katherine Tiffany Keely Rother",English,R - a non-technical introduction with applications to Marketing (L),Monday,Morning,9,17
"R - a non-technical introduction to big data techniques, team work and interactive",with22MO0120,Course,"Mingmin Feng, Radu Petru Tanase",English,"R - a non-technical introduction to big data techniques, team work and interactive",Monday,Morning,9,17
